trade_id,entry_date,entry_time,exit_date,exit_time,position,entry_price,exit_price,sl,tp,qty,pnl_pts,pnl_pct,pnl_amount,exit_reason
1594,2024-12-09,10:00:00,2024-12-09,10:45:00,SHORT,24584.9,24621.93,24621.93,24510.85,192,-37.03,-0.151,-7108.8,Stop Loss
1595,2024-12-10,09:45:00,2024-12-10,12:15:00,SHORT,24668.95,24604.91,24700.97,24604.91,220,64.04,0.26,14087.86,Take Profit
1596,2024-12-12,10:00:00,2024-12-12,12:00:00,SHORT,24618.85,24564.59,24645.98,24564.59,265,54.26,0.22,14380.04,Take Profit
1597,2024-12-13,09:45:00,2024-12-13,10:15:00,SHORT,24380.65,24313.69,24414.13,24313.69,219,66.96,0.275,14665.18,Take Profit
1598,2024-12-23,10:45:00,2024-12-23,15:00:00,SHORT,23825.9,23761.75,23936.41,23604.87,68,64.15,0.269,4362.2,Time Exit
1599,2024-12-24,09:45:00,2024-12-24,10:15:00,SHORT,23797.9,23843.6,23843.6,23706.5,165,-45.7,-0.192,-7540.5,Stop Loss
1600,2024-12-27,10:15:00,2024-12-27,11:15:00,LONG,23910.35,23870.97,23870.97,23989.1,189,-39.38,-0.165,-7441.88,Stop Loss
1601,2024-12-30,10:30:00,2024-12-30,10:45:00,SHORT,23801.05,23837.36,23837.36,23728.43,203,-36.31,-0.153,-7371.08,Stop Loss
1602,2024-12-31,11:00:00,2024-12-31,14:00:00,SHORT,23609.1,23675.5,23675.5,23476.31,110,-66.4,-0.281,-7303.61,Stop Loss
1603,2025-01-01,12:45:00,2025-01-01,15:00:00,LONG,23733.85,23739.95,23684.08,23833.39,145,6.1,0.026,884.5,Time Exit
1604,2025-01-02,11:45:00,2025-01-02,12:30:00,LONG,23937.4,24035.89,23888.15,24035.89,147,98.49,0.411,14478.45,Take Profit
1605,2025-01-06,10:30:00,2025-01-06,11:00:00,SHORT,23882.95,23763.59,23942.63,23763.59,124,119.36,0.5,14801.17,Take Profit
1606,2025-01-08,10:15:00,2025-01-08,12:30:00,SHORT,23607.65,23505.71,23658.62,23505.71,148,101.94,0.432,15086.49,Take Profit
1607,2025-01-09,11:45:00,2025-01-09,12:15:00,SHORT,23552.35,23593.14,23593.14,23470.78,188,-40.79,-0.173,-7667.71,Stop Loss
1608,2025-01-10,09:45:00,2025-01-10,10:15:00,SHORT,23369.65,23410.23,23410.23,23288.49,187,-40.58,-0.174,-7588.86,Stop Loss
1609,2025-01-13,10:15:00,2025-01-13,12:45:00,SHORT,23319.35,23189.21,23384.42,23189.21,116,130.14,0.558,15095.74,Take Profit
1610,2025-01-15,11:00:00,2025-01-15,11:30:00,LONG,23257.4,23219.54,23219.54,23333.13,203,-37.86,-0.163,-7686.45,Stop Loss
1611,2025-01-21,10:45:00,2025-01-21,11:45:00,SHORT,23170.45,23236.3,23236.3,23038.74,116,-65.85,-0.284,-7639.01,Stop Loss
1612,2025-01-22,13:15:00,2025-01-22,14:00:00,SHORT,23005.3,23045.39,23045.39,22925.13,188,-40.09,-0.174,-7536.11,Stop Loss
1613,2025-01-23,11:00:00,2025-01-23,15:00:00,LONG,23223.75,23201.25,23174.53,23322.19,151,-22.5,-0.097,-3397.5,Time Exit
1614,2025-01-24,11:00:00,2025-01-24,11:45:00,SHORT,23279.2,23332.58,23332.58,23172.44,139,-53.38,-0.229,-7419.62,Stop Loss
1615,2025-01-27,10:15:00,2025-01-27,12:00:00,SHORT,22853.9,22917.89,22917.89,22725.92,115,-63.99,-0.28,-7358.77,Stop Loss
1616,2025-01-28,12:15:00,2025-01-28,14:15:00,LONG,23008.7,23124.26,22950.92,23124.26,126,115.56,0.502,14560.2,Take Profit
1617,2025-01-29,14:15:00,2025-01-29,15:00:00,LONG,23142.7,23159.35,23096.35,23235.41,160,16.65,0.072,2664.0,Time Exit
1618,2025-01-30,14:00:00,2025-01-30,15:00:00,SHORT,23167.6,23249.55,23211.06,23080.68,171,-81.95,-0.354,-14013.45,Time Exit
1619,2025-01-31,11:00:00,2025-01-31,13:30:00,LONG,23422.8,23527.65,23370.38,23527.65,139,104.85,0.448,14574.15,Take Profit
1620,2025-02-01,12:30:00,2025-02-01,13:45:00,SHORT,23418.45,23506.74,23506.74,23241.86,84,-88.29,-0.377,-7416.6,Stop Loss
1621,2025-02-03,13:00:00,2025-02-03,15:00:00,SHORT,23360.7,23366.9,23398.53,23285.04,195,-6.2,-0.027,-1209.0,Time Exit
1622,2025-02-04,09:30:00,2025-02-04,10:00:00,LONG,23572.4,23522.57,23522.57,23672.06,148,-49.83,-0.211,-7375.16,Stop Loss
1623,2025-02-06,09:30:00,2025-02-06,11:30:00,SHORT,23660.2,23594.87,23692.86,23594.87,223,65.33,0.276,14568.27,Take Profit
1624,2025-02-07,14:00:00,2025-02-07,15:00:00,SHORT,23461.05,23573.7,23510.85,23361.45,149,-112.65,-0.48,-16784.85,Time Exit
1625,2025-02-10,09:30:00,2025-02-10,15:00:00,SHORT,23408.25,23380.35,23462.35,23300.06,134,27.9,0.119,3738.6,Time Exit
1626,2025-02-11,12:30:00,2025-02-11,13:00:00,SHORT,23236.3,23164.21,23272.35,23164.21,203,72.09,0.31,14634.85,Take Profit
1627,2025-02-12,09:45:00,2025-02-12,10:30:00,SHORT,22840.75,22911.96,22911.96,22698.32,105,-71.21,-0.312,-7477.5,Stop Loss
1628,2025-02-13,12:00:00,2025-02-13,13:15:00,LONG,23195.8,23142.27,23142.27,23302.86,138,-53.53,-0.231,-7386.94,Stop Loss
1629,2025-02-14,10:30:00,2025-02-14,13:00:00,SHORT,22924.0,22798.76,22986.62,22798.76,117,125.24,0.546,14652.58,Take Profit
1630,2025-02-21,10:00:00,2025-02-21,10:30:00,SHORT,22760.65,22792.68,22792.68,22696.59,233,-32.03,-0.141,-7463.49,Stop Loss
1631,2025-02-24,09:30:00,2025-02-24,11:45:00,SHORT,22570.75,22618.39,22618.39,22475.48,155,-47.64,-0.211,-7383.54,Stop Loss
1632,2025-02-25,09:30:00,2025-02-25,15:00:00,SHORT,22603.85,22553.35,22637.49,22536.56,217,50.5,0.223,10958.5,Time Exit
1633,2025-02-27,10:00:00,2025-02-27,15:00:00,LONG,22542.3,22542.7,22514.2,22598.51,264,0.4,0.002,105.6,Time Exit
1634,2025-02-28,09:30:00,2025-02-28,10:30:00,SHORT,22261.7,22295.96,22295.96,22193.18,216,-34.26,-0.154,-7400.31,Stop Loss
1635,2025-03-03,10:00:00,2025-03-03,10:15:00,SHORT,22024.9,22075.0,22075.0,21924.71,146,-50.1,-0.227,-7314.08,Stop Loss
1636,2025-03-05,10:00:00,2025-03-05,11:30:00,LONG,22239.0,22313.59,22201.71,22313.59,195,74.59,0.335,14544.21,Take Profit
1637,2025-03-06,12:45:00,2025-03-06,13:45:00,SHORT,22452.8,22509.78,22509.78,22338.84,130,-56.98,-0.254,-7407.21,Stop Loss
1638,2025-03-10,09:30:00,2025-03-10,12:15:00,SHORT,22653.85,22571.06,22695.24,22571.06,177,82.79,0.365,14653.07,Take Profit
1639,2025-03-11,10:00:00,2025-03-11,11:00:00,SHORT,22422.55,22471.95,22471.95,22323.76,151,-49.4,-0.22,-7458.86,Stop Loss
1640,2025-03-17,09:30:00,2025-03-17,10:15:00,LONG,22553.2,22512.59,22512.59,22634.41,182,-40.61,-0.18,-7390.5,Stop Loss
1641,2025-03-18,10:45:00,2025-03-18,12:30:00,LONG,22750.8,22706.91,22706.91,22838.59,167,-43.89,-0.193,-7330.11,Stop Loss
1642,2025-03-19,12:45:00,2025-03-19,15:00:00,SHORT,22934.0,22911.55,22965.1,22871.79,233,22.45,0.098,5230.85,Time Exit
1643,2025-03-20,11:00:00,2025-03-20,12:45:00,SHORT,23063.55,23105.54,23105.54,22979.58,174,-41.99,-0.182,-7305.51,Stop Loss
1644,2025-03-21,09:30:00,2025-03-21,10:45:00,LONG,23273.85,23350.09,23235.73,23350.09,190,76.24,0.328,14484.79,Take Profit
1645,2025-03-24,11:45:00,2025-03-24,13:45:00,SHORT,23621.35,23671.81,23671.81,23520.42,146,-50.46,-0.214,-7367.79,Stop Loss
1646,2025-03-25,11:15:00,2025-03-25,12:00:00,SHORT,23662.8,23729.79,23729.79,23528.82,109,-66.99,-0.283,-7301.83,Stop Loss
1647,2025-03-27,12:15:00,2025-03-27,15:00:00,LONG,23585.95,23589.25,23541.7,23674.46,164,3.3,0.014,541.2,Time Exit
1648,2025-03-28,13:00:00,2025-03-28,14:15:00,SHORT,23499.55,23545.47,23545.47,23407.71,158,-45.92,-0.195,-7255.59,Stop Loss
1649,2025-04-01,09:30:00,2025-04-01,10:15:00,SHORT,23545.1,23417.36,23608.97,23417.36,112,127.74,0.543,14307.2,Take Profit
1650,2025-04-03,11:00:00,2025-04-03,15:00:00,LONG,23278.95,23253.05,23233.73,23369.4,162,-25.9,-0.111,-4195.8,Time Exit
1651,2025-04-04,09:30:00,2025-04-04,09:45:00,SHORT,23062.25,22988.52,23099.11,22988.52,197,73.73,0.32,14524.53,Take Profit
1652,2025-04-07,12:15:00,2025-04-07,13:45:00,SHORT,21846.15,22008.24,22008.24,21521.97,46,-162.09,-0.742,-7456.11,Stop Loss
1653,2025-04-08,13:30:00,2025-04-08,13:45:00,LONG,22587.2,22484.47,22484.47,22792.66,71,-102.73,-0.455,-7293.73,Stop Loss
1654,2025-04-11,12:15:00,2025-04-11,13:45:00,LONG,22906.05,22829.88,22829.88,23058.39,95,-76.17,-0.333,-7236.29,Stop Loss
1655,2025-04-15,13:00:00,2025-04-15,14:00:00,LONG,23337.7,23318.87,23318.87,23375.36,382,-18.83,-0.081,-7192.51,Stop Loss
1656,2025-04-16,09:45:00,2025-04-16,10:15:00,LONG,23357.9,23334.49,23334.49,23404.73,304,-23.41,-0.1,-7117.94,Stop Loss
1657,2025-04-17,10:30:00,2025-04-17,11:15:00,SHORT,23421.95,23475.38,23475.38,23315.1,132,-53.42,-0.228,-7052.1,Stop Loss
1658,2025-04-23,10:15:00,2025-04-23,10:45:00,SHORT,24230.55,24131.69,24279.98,24131.69,141,98.86,0.408,13939.86,Take Profit
1659,2025-04-24,13:00:00,2025-04-24,15:00:00,SHORT,24257.5,24250.15,24280.04,24212.43,316,7.35,0.03,2322.6,Time Exit
1660,2025-04-25,09:45:00,2025-04-25,10:00:00,SHORT,24080.3,23991.94,24124.48,23991.94,162,88.36,0.367,14315.01,Take Profit
1661,2025-05-02,12:30:00,2025-05-02,15:00:00,LONG,24283.3,24367.15,24192.35,24465.2,80,83.85,0.345,6708.0,Time Exit
1662,2025-05-06,09:45:00,2025-05-06,15:00:00,SHORT,24391.65,24387.65,24427.63,24319.69,205,4.0,0.016,820.0,Time Exit
1663,2025-05-07,11:15:00,2025-05-07,15:00:00,SHORT,24406.45,24407.05,24467.19,24284.97,121,-0.6,-0.002,-72.6,Time Exit
1664,2025-05-08,13:30:00,2025-05-08,13:45:00,SHORT,24337.45,24355.98,24355.98,24300.39,398,-18.53,-0.076,-7374.37,Stop Loss
1665,2025-05-09,10:30:00,2025-05-09,11:15:00,SHORT,24009.25,24091.46,24091.46,23844.83,89,-82.21,-0.342,-7316.75,Stop Loss
1666,2025-05-12,10:30:00,2025-05-12,14:15:00,LONG,24699.75,24875.49,24611.88,24875.49,82,175.74,0.711,14410.33,Take Profit
1667,2025-05-13,12:30:00,2025-05-13,15:00:00,SHORT,24644.05,24560.0,24748.82,24434.51,70,84.05,0.341,5883.5,Time Exit
1668,2025-05-15,09:30:00,2025-05-15,10:30:00,SHORT,24546.9,24602.97,24602.97,24434.76,132,-56.07,-0.228,-7400.96,Stop Loss
1669,2025-05-19,12:00:00,2025-05-19,15:00:00,SHORT,24987.5,24945.65,25026.02,24910.46,191,41.85,0.167,7993.35,Time Exit
1670,2025-05-20,11:15:00,2025-05-20,12:45:00,SHORT,24890.55,24814.59,24928.53,24814.59,196,75.96,0.305,14887.6,Take Profit
1671,2025-05-27,09:45:00,2025-05-27,11:00:00,SHORT,24760.4,24808.79,24808.79,24663.62,157,-48.39,-0.195,-7597.12,Stop Loss
1672,2025-05-29,14:00:00,2025-05-29,14:15:00,SHORT,24725.6,24759.31,24759.31,24658.19,223,-33.71,-0.136,-7516.69,Stop Loss
1673,2025-05-30,12:00:00,2025-05-30,13:45:00,SHORT,24741.8,24789.84,24789.84,24645.72,155,-48.04,-0.194,-7446.09,Stop Loss
1674,2025-06-02,09:30:00,2025-06-02,10:30:00,SHORT,24571.6,24613.89,24613.89,24487.03,174,-42.29,-0.172,-7357.71,Stop Loss
1675,2025-06-03,09:30:00,2025-06-03,10:15:00,LONG,24646.8,24760.71,24589.84,24760.71,128,113.91,0.462,14581.03,Take Profit
1676,2025-06-05,10:00:00,2025-06-05,10:45:00,LONG,24732.25,24703.72,24703.72,24789.31,260,-28.53,-0.115,-7417.43,Stop Loss
1677,2025-06-06,09:30:00,2025-06-06,10:00:00,SHORT,24687.35,24729.4,24729.4,24603.26,175,-42.05,-0.17,-7358.13,Stop Loss
1678,2025-06-10,11:45:00,2025-06-10,15:00:00,SHORT,25145.7,25104.7,25178.65,25079.81,221,41.0,0.163,9061.0,Time Exit
1679,2025-06-11,09:45:00,2025-06-11,10:30:00,SHORT,25145.7,25168.58,25168.58,25099.95,322,-22.88,-0.091,-7365.75,Stop Loss
1680,2025-06-12,09:30:00,2025-06-12,11:00:00,SHORT,25103.5,25037.57,25136.46,25037.57,221,65.93,0.263,14570.21,Take Profit
1681,2025-06-13,10:15:00,2025-06-13,13:45:00,SHORT,24672.25,24747.85,24747.85,24521.05,98,-75.6,-0.306,-7408.8,Stop Loss
1682,2025-06-16,12:45:00,2025-06-16,15:00:00,LONG,24921.5,24950.7,24878.58,25007.35,172,29.2,0.117,5022.4,Time Exit
1683,2025-06-18,09:30:00,2025-06-18,10:15:00,SHORT,24937.8,24874.49,24969.45,24874.49,234,63.31,0.254,14813.87,Take Profit
1684,2025-06-20,10:45:00,2025-06-20,15:00:00,LONG,24994.95,25116.6,24943.51,25097.82,147,121.65,0.487,17882.55,Time Exit
1685,2025-06-23,13:15:00,2025-06-23,15:00:00,SHORT,25030.4,24979.9,25062.13,24966.94,244,50.5,0.202,12322.0,Time Exit
1686,2025-06-24,12:15:00,2025-06-24,12:30:00,LONG,25286.35,25219.75,25219.75,25419.55,118,-66.6,-0.263,-7858.8,Stop Loss
1687,2025-06-26,14:30:00,2025-06-26,15:00:00,LONG,25505.6,25542.1,25461.3,25594.2,176,36.5,0.143,6424.0,Time Exit
1688,2025-07-07,14:30:00,2025-07-07,15:00:00,SHORT,25425.25,25459.95,25446.33,25383.09,372,-34.7,-0.136,-12908.4,Time Exit
1689,2025-07-08,11:15:00,2025-07-08,15:00:00,LONG,25445.95,25536.0,25419.51,25498.82,292,90.05,0.354,26294.6,Time Exit
1690,2025-07-09,09:30:00,2025-07-09,10:15:00,LONG,25483.85,25536.89,25457.33,25536.89,301,53.04,0.208,15965.9,Take Profit
1691,2025-07-10,09:30:00,2025-07-10,10:45:00,SHORT,25438.55,25382.02,25466.81,25382.02,288,56.53,0.222,16280.23,Take Profit
1692,2025-07-11,10:30:00,2025-07-11,15:00:00,SHORT,25210.6,25150.15,25249.88,25132.04,211,60.45,0.24,12754.95,Time Exit
1693,2025-07-14,11:30:00,2025-07-14,14:45:00,SHORT,25033.35,25069.02,25069.02,24962.01,236,-35.67,-0.142,-8417.61,Stop Loss
1694,2025-07-15,11:45:00,2025-07-15,14:00:00,LONG,25204.65,25165.58,25165.58,25282.79,214,-39.07,-0.155,-8361.29,Stop Loss
1695,2025-07-16,10:00:00,2025-07-16,11:45:00,SHORT,25141.75,25172.45,25172.45,25080.36,269,-30.7,-0.122,-8257.34,Stop Loss
1696,2025-07-17,10:00:00,2025-07-17,11:00:00,SHORT,25160.1,25185.74,25185.74,25108.82,319,-25.64,-0.102,-8178.93,Stop Loss
1697,2025-07-18,10:00:00,2025-07-18,10:15:00,SHORT,25013.3,24951.6,25044.15,24951.6,263,61.7,0.247,16227.1,Take Profit
1698,2025-07-21,09:45:00,2025-07-21,15:00:00,SHORT,25035.25,25088.1,25080.0,24945.76,185,-52.85,-0.211,-9777.25,Time Exit
1699,2025-07-22,14:30:00,2025-07-22,15:00:00,SHORT,25064.95,25058.5,25090.19,25014.47,324,6.45,0.026,2089.8,Time Exit
1700,2025-07-23,12:45:00,2025-07-23,13:15:00,LONG,25168.85,25145.28,25145.28,25215.99,347,-23.57,-0.094,-8179.29,Stop Loss
1701,2025-07-24,10:45:00,2025-07-24,11:15:00,SHORT,25166.9,25117.45,25191.62,25117.45,328,49.45,0.196,16219.6,Take Profit
1702,2025-07-30,11:15:00,2025-07-30,15:00:00,SHORT,24898.7,24858.15,24951.03,24794.04,158,40.55,0.163,6406.9,Time Exit
1703,2025-07-31,10:45:00,2025-07-31,11:00:00,SHORT,24713.4,24753.31,24753.31,24633.58,209,-39.91,-0.161,-8341.34,Stop Loss
1704,2025-08-01,11:30:00,2025-08-01,15:00:00,SHORT,24646.85,24545.65,24699.83,24540.89,156,101.2,0.411,15787.2,Time Exit
1705,2025-08-04,11:00:00,2025-08-04,12:30:00,SHORT,24664.35,24717.35,24717.35,24558.36,159,-53.0,-0.215,-8426.43,Stop Loss
1706,2025-08-05,13:15:00,2025-08-05,15:00:00,SHORT,24605.0,24667.5,24634.47,24546.05,282,-62.5,-0.254,-17625.0,Time Exit
1707,2025-08-06,10:30:00,2025-08-06,12:15:00,SHORT,24564.6,24605.9,24605.9,24481.99,197,-41.3,-0.168,-8136.8,Stop Loss
1708,2025-08-07,10:00:00,2025-08-07,11:00:00,SHORT,24476.05,24408.74,24509.71,24408.74,240,67.31,0.275,16155.43,Take Profit
1709,2025-08-08,09:45:00,2025-08-08,10:45:00,LONG,24477.2,24426.95,24426.95,24577.71,164,-50.25,-0.205,-8241.59,Stop Loss
1710,2025-08-11,14:30:00,2025-08-11,15:00:00,LONG,24557.0,24585.95,24525.65,24619.69,260,28.95,0.118,7527.0,Time Exit
1711,2025-08-12,14:00:00,2025-08-12,15:00:00,SHORT,24542.65,24490.25,24582.76,24462.42,205,52.4,0.214,10742.0,Time Exit
1712,2025-08-13,12:30:00,2025-08-13,14:00:00,SHORT,24620.3,24659.65,24659.65,24541.61,212,-39.35,-0.16,-8341.44,Stop Loss
1713,2025-08-18,10:00:00,2025-08-18,11:30:00,LONG,24988.1,24936.38,24936.38,25091.55,159,-51.72,-0.207,-8224.27,Stop Loss
1714,2025-08-19,11:00:00,2025-08-19,12:00:00,SHORT,24935.25,24968.26,24968.26,24869.22,247,-33.01,-0.132,-8154.53,Stop Loss
1715,2025-08-20,12:15:00,2025-08-20,15:00:00,LONG,25039.6,25048.75,25010.99,25096.82,282,9.15,0.037,2580.3,Time Exit
1716,2025-08-22,09:30:00,2025-08-22,10:15:00,SHORT,24981.25,24917.85,25012.95,24917.85,256,63.4,0.254,16230.4,Take Profit
1717,2025-08-26,09:30:00,2025-08-26,10:00:00,SHORT,24760.45,24797.53,24797.53,24686.29,223,-37.08,-0.15,-8268.52,Stop Loss
1718,2025-08-28,10:45:00,2025-08-28,13:00:00,SHORT,24661.95,24554.64,24715.61,24554.64,153,107.31,0.435,16419.09,Take Profit
1719,2025-09-03,14:30:00,2025-09-03,15:00:00,LONG,24660.75,24725.35,24633.16,24715.93,303,64.6,0.262,19573.8,Time Exit
1720,2025-09-04,10:45:00,2025-09-04,12:15:00,LONG,24831.9,24777.04,24777.04,24941.62,156,-54.86,-0.221,-8558.27,Stop Loss
1721,2025-09-05,10:00:00,2025-09-05,10:15:00,SHORT,24679.35,24728.73,24728.73,24580.59,171,-49.38,-0.2,-8444.35,Stop Loss
1722,2025-09-08,13:15:00,2025-09-08,14:45:00,LONG,24854.9,24828.75,24828.75,24907.19,320,-26.15,-0.105,-8366.86,Stop Loss
1723,2025-09-09,14:00:00,2025-09-09,14:30:00,SHORT,24873.75,24831.11,24895.07,24831.11,389,42.64,0.171,16588.07,Take Profit
1724,2025-09-10,10:00:00,2025-09-10,11:15:00,LONG,25005.45,24970.48,24970.48,25075.39,242,-34.97,-0.14,-8463.09,Stop Loss
1725,2025-09-11,12:15:00,2025-09-11,14:45:00,SHORT,25006.4,25028.64,25028.64,24961.92,376,-22.24,-0.089,-8361.97,Stop Loss
1726,2025-09-12,11:45:00,2025-09-12,15:00:00,LONG,25119.85,25115.8,25092.96,25173.62,308,-4.05,-0.016,-1247.4,Time Exit
1727,2025-09-15,10:30:00,2025-09-15,11:45:00,SHORT,25077.55,25099.9,25099.9,25032.85,370,-22.35,-0.089,-8269.5,Stop Loss
1728,2025-09-16,09:30:00,2025-09-16,10:00:00,SHORT,25135.45,25162.56,25162.56,25081.22,302,-27.11,-0.108,-8188.51,Stop Loss
1729,2025-09-18,12:30:00,2025-09-18,14:30:00,SHORT,25385.85,25332.88,25412.34,25332.88,306,52.97,0.209,16209.26,Take Profit
1730,2025-09-19,09:30:00,2025-09-19,15:00:00,SHORT,25340.55,25318.45,25377.8,25266.05,222,22.1,0.087,4906.2,Time Exit
1731,2025-09-22,09:30:00,2025-09-22,14:15:00,SHORT,25314.2,25243.08,25349.76,25243.08,234,71.12,0.281,16642.41,Take Profit
1732,2025-09-23,09:30:00,2025-09-23,12:30:00,SHORT,25144.95,25181.67,25181.67,25071.51,231,-36.72,-0.146,-8481.82,Stop Loss
1733,2025-09-24,09:30:00,2025-09-24,10:00:00,SHORT,25060.5,25106.28,25106.28,24968.95,184,-45.78,-0.183,-8422.6,Stop Loss
1734,2025-09-25,10:30:00,2025-09-25,11:15:00,SHORT,25008.15,25041.93,25041.93,24940.59,246,-33.78,-0.135,-8310.41,Stop Loss
1735,2025-09-26,11:00:00,2025-09-26,13:45:00,SHORT,24768.6,24687.96,24808.92,24687.96,204,80.64,0.326,16451.14,Take Profit
1736,2025-10-06,10:15:00,2025-10-06,12:45:00,LONG,24966.3,25027.47,24935.71,25027.47,275,61.17,0.245,16822.14,Take Profit
1737,2025-10-07,13:15:00,2025-10-07,14:30:00,SHORT,25196.9,25139.49,25225.61,25139.49,298,57.41,0.228,17109.46,Take Profit
1738,2025-10-08,09:30:00,2025-10-08,10:45:00,SHORT,25177.4,25097.33,25217.44,25097.33,218,80.07,0.318,17455.57,Take Profit
1739,2025-10-09,12:15:00,2025-10-09,15:00:00,LONG,25144.75,25177.7,25103.13,25227.99,214,32.95,0.131,7051.3,Time Exit
1740,2025-10-10,09:45:00,2025-10-10,15:00:00,LONG,25266.4,25284.2,25231.17,25336.86,255,17.8,0.07,4539.0,Time Exit
1741,2025-10-13,14:15:00,2025-10-13,15:00:00,SHORT,25251.4,25220.45,25284.05,25186.11,277,30.95,0.123,8573.15,Time Exit
1742,2025-10-14,10:15:00,2025-10-14,11:00:00,LONG,25210.45,25166.91,25166.91,25297.54,209,-43.54,-0.173,-9100.46,Stop Loss
1743,2025-10-15,11:30:00,2025-10-15,15:00:00,LONG,25304.85,25327.95,25258.04,25398.48,193,23.1,0.091,4458.3,Time Exit
1744,2025-10-16,14:00:00,2025-10-16,14:30:00,LONG,25551.85,25598.84,25528.35,25598.84,386,46.99,0.184,18139.24,Take Profit
1745,2025-10-17,11:30:00,2025-10-17,12:45:00,LONG,25743.35,25699.61,25699.61,25830.84,211,-43.74,-0.17,-9229.74,Stop Loss
1746,2025-10-20,14:15:00,2025-10-20,15:00:00,SHORT,25817.15,25846.3,25850.6,25750.25,274,-29.15,-0.113,-7987.1,Time Exit
1747,2025-10-21,14:30:00,2025-10-23,09:15:00,SHORT,25833.3,25872.94,25872.94,25754.03,229,-39.64,-0.153,-9076.58,Stop Loss
1748,2025-10-23,10:15:00,2025-10-23,13:30:00,LONG,26073.4,26016.74,26016.74,26186.71,159,-56.66,-0.217,-9008.49,Stop Loss
1749,2025-10-24,10:15:00,2025-10-24,13:45:00,SHORT,25826.95,25720.64,25880.1,25720.64,167,106.31,0.412,17753.29,Take Profit
1750,2025-10-27,12:30:00,2025-10-27,13:15:00,LONG,25974.3,25939.33,25939.33,26044.24,260,-34.97,-0.135,-9091.64,Stop Loss
1751,2025-10-28,10:15:00,2025-10-28,12:45:00,SHORT,25901.5,25945.75,25945.75,25813.01,203,-44.25,-0.171,-8982.02,Stop Loss
1752,2025-10-29,13:15:00,2025-10-29,14:45:00,LONG,26067.15,26037.91,26037.91,26125.64,304,-29.24,-0.112,-8889.83,Stop Loss
1753,2025-10-30,09:30:00,2025-10-30,10:00:00,SHORT,25921.55,25955.01,25955.01,25854.63,263,-33.46,-0.129,-8800.17,Stop Loss
1754,2025-10-31,10:15:00,2025-10-31,14:15:00,SHORT,25836.55,25748.9,25880.38,25748.9,199,87.65,0.339,17442.35,Take Profit
1755,2025-11-07,11:15:00,2025-11-07,13:15:00,SHORT,25439.7,25502.7,25502.7,25313.7,141,-63.0,-0.248,-8883.0,Stop Loss
1756,2025-11-10,13:15:00,2025-11-10,13:30:00,LONG,25638.25,25614.8,25614.8,25685.16,375,-23.45,-0.091,-8795.09,Stop Loss
1757,2025-11-11,10:00:00,2025-11-11,12:00:00,SHORT,25501.95,25540.62,25540.62,25424.61,225,-38.67,-0.152,-8701.07,Stop Loss
1758,2025-11-12,13:15:00,2025-11-12,14:00:00,LONG,25915.55,25895.51,25895.51,25955.63,431,-20.04,-0.077,-8636.93,Stop Loss
1759,2025-11-13,10:15:00,2025-11-13,10:45:00,SHORT,25912.45,25944.65,25944.65,25848.04,265,-32.2,-0.124,-8533.95,Stop Loss
1760,2025-11-14,10:30:00,2025-11-14,10:45:00,SHORT,25770.1,25821.86,25821.86,25666.58,163,-51.76,-0.201,-8437.0,Stop Loss
1761,2025-11-17,13:00:00,2025-11-17,15:00:00,LONG,25980.95,26012.4,25955.79,26031.27,333,31.45,0.121,10472.85,Time Exit
1762,2025-11-18,09:45:00,2025-11-18,10:45:00,SHORT,25895.8,25927.83,25927.83,25831.74,265,-32.03,-0.124,-8488.52,Stop Loss
1763,2025-11-19,10:00:00,2025-11-19,12:00:00,SHORT,25952.1,25985.61,25985.61,25885.07,250,-33.51,-0.129,-8378.57,Stop Loss
1764,2025-11-21,10:15:00,2025-11-21,11:00:00,SHORT,26068.15,26105.51,26105.51,25993.43,222,-37.36,-0.143,-8294.08,Stop Loss
1765,2025-11-24,12:00:00,2025-11-24,15:00:00,SHORT,26069.1,25954.4,26102.87,26001.56,244,114.7,0.44,27986.8,Time Exit
1766,2025-11-25,10:00:00,2025-11-25,10:45:00,SHORT,26018.6,25938.86,26058.47,25938.86,213,79.74,0.306,16983.71,Take Profit
1767,2025-11-26,10:15:00,2025-11-26,12:00:00,LONG,26067.3,26159.44,26021.23,26159.44,188,92.14,0.353,17321.51,Take Profit
1768,2025-11-28,10:30:00,2025-11-28,13:45:00,SHORT,26274.5,26194.74,26314.38,26194.74,222,79.76,0.304,17707.67,Take Profit
1769,2025-12-01,11:00:00,2025-12-01,11:45:00,SHORT,26242.4,26181.59,26272.81,26181.59,297,60.81,0.232,18061.84,Take Profit
1770,2025-12-02,10:00:00,2025-12-02,10:45:00,SHORT,26058.7,26096.28,26096.28,25983.54,245,-37.58,-0.144,-9207.63,Stop Loss
1771,2025-12-03,09:30:00,2025-12-03,15:00:00,SHORT,25943.9,25992.45,25978.08,25875.55,267,-48.55,-0.187,-12962.85,Time Exit
1772,2025-12-04,10:45:00,2025-12-04,11:30:00,LONG,26075.5,26040.89,26040.89,26144.71,260,-34.61,-0.133,-8997.86,Stop Loss
1773,2025-12-05,11:45:00,2025-12-05,15:00:00,LONG,26133.05,26188.65,26085.12,26228.91,186,55.6,0.213,10341.6,Time Exit
1774,2025-12-15,12:30:00,2025-12-15,15:00:00,LONG,26010.15,26030.6,25973.96,26082.53,249,20.45,0.079,5092.05,Time Exit
